,datetime,t,td,p,p0,u,vv,n,dd,ff,ww,twet,ew
208,2023-04-16 00:00:00,22.9,18.300001,1008.4,1007.3,75.0,6000.0,1.0,270.0,2.0,5.0,20.0,21.03714
209,2023-04-16 03:00:00,23.1,18.9,1010.2,1009.1,77.0,5000.0,6.0,30.0,3.0,5.0,20.4,21.77964
210,2023-04-16 06:00:00,26.1,19.300001,1010.9,1009.8,66.0,5000.0,7.0,220.0,3.0,5.0,21.7,22.39869
211,2023-04-16 09:00:00,28.1,19.0,1008.8,1007.7,58.0,4000.0,3.0,190.0,7.0,5.0,22.2,22.00227
212,2023-04-16 12:00:00,27.800001,20.6,1006.1,1004.9,65.0,4000.0,4.0,200.0,6.0,5.0,23.0,24.23024
213,2023-04-16 15:00:00,26.0,18.9,1006.6,1005.5,65.0,6000.0,5.0,210.0,4.0,5.0,21.4,21.78098
214,2023-04-16 18:00:00,25.0,20.300001,1008.1,1007.0,75.0,5000.0,8.0,220.0,3.0,60.0,21.9,23.7735
215,2023-04-16 21:00:00,24.800001,19.4,1007.2,1006.1,72.0,5000.0,6.0,250.0,3.0,5.0,21.3,22.50733
216,2023-04-17 00:00:00,24.5,19.4,1006.3,1005.2,73.0,5000.0,4.0,260.0,2.0,5.0,21.2,22.51561
217,2023-04-17 03:00:00,23.800001,17.6,1008.5,1007.3,68.0,5000.0,6.0,360.0,3.0,5.0,19.9,20.08792
218,2023-04-17 06:00:00,26.7,19.7,1009.7,1008.6,65.0,6000.0,5.0,200.0,4.0,5.0,22.1,22.88315
219,2023-04-17 09:00:00,29.1,20.6,1008.9,1007.8,60.0,7000.0,7.0,190.0,6.0,5.0,23.4,24.18163
220,2023-04-17 12:00:00,29.5,19.800001,1007.8,1006.7,56.0,6000.0,7.0,250.0,6.0,5.0,23.1,23.10682
221,2023-04-17 15:00:00,26.1,18.300001,1008.9,1007.8,62.0,5000.0,6.0,230.0,6.0,5.0,21.1,20.98582
222,2023-04-17 18:00:00,24.9,19.0,1010.0,1008.9,70.0,5000.0,7.0,230.0,4.0,5.0,21.1,21.94876
223,2023-04-17 21:00:00,24.2,19.6,1010.4,1009.3,75.0,5000.0,3.0,220.0,3.0,5.0,21.2,22.74673
224,2023-04-18 00:00:00,23.4,19.5,1010.3,1009.2,79.0,5000.0,1.0,99.0,1.0,5.0,20.9,22.69049
225,2023-04-18 03:00:00,23.6,17.9,1011.9,1010.8,70.0,5000.0,3.0,40.0,2.0,5.0,20.0,20.46369
226,2023-04-18 06:00:00,27.9,19.0,1014.0,1012.9,58.0,6000.0,1.0,170.0,4.0,5.0,22.1,21.89618
227,2023-04-18 09:00:00,29.1,17.7,1012.7,1011.6,50.0,6000.0,0.0,200.0,6.0,5.0,21.8,20.20746
228,2023-04-18 12:00:00,30.5,19.2,1011.4,1010.3,51.0,6000.0,1.0,250.0,6.0,5.0,23.1,22.28118
229,2023-04-18 15:00:00,28.0,13.6,1012.6,1011.5,41.0,8000.0,4.0,250.0,4.0,5.0,19.4,15.56608
230,2023-04-18 18:00:00,25.4,13.900001,1014.2,1013.1,49.0,8000.0,2.0,240.0,4.0,5.0,18.6,15.91521
231,2023-04-18 21:00:00,24.4,18.1,1013.5,1012.3,68.0,8000.0,0.0,270.0,3.0,5.0,20.4,20.72127
232,2023-04-19 00:00:00,21.2,17.5,1011.5,1010.4,79.0,7000.0,0.0,340.0,3.0,5.0,18.9,19.9685
233,2023-04-19 03:00:00,21.7,17.800001,1012.2,1011.0,79.0,4000.0,1.0,99.0,1.0,5.0,19.3,20.43805
234,2023-04-19 06:00:00,28.6,19.6,1012.8,1011.7,58.0,5000.0,1.0,200.0,3.0,5.0,22.7,22.80901
235,2023-04-19 09:00:00,30.5,16.800001,1011.2,1010.1,44.0,6000.0,3.0,230.0,5.0,5.0,21.8,19.08631
236,2023-04-19 12:00:00,30.6,15.1,1008.7,1007.6,39.0,8000.0,7.0,260.0,7.0,5.0,21.0,17.13007
237,2023-04-19 15:00:00,28.800001,10.1,1008.5,1007.4,31.0,8000.0,6.0,260.0,7.0,5.0,18.2,12.35683
238,2023-04-19 18:00:00,26.2,16.9,1009.9,1008.8,57.0,7000.0,2.0,250.0,3.0,5.0,20.4,19.28159
239,2023-04-19 21:00:00,22.800001,17.0,1009.1,1008.0,70.0,7000.0,1.0,99.0,1.0,5.0,19.2,19.33835
240,2023-04-20 00:00:00,20.300001,13.3,1008.2,1007.0,64.0,6000.0,0.0,99.0,1.0,5.0,16.3,15.30398
241,2023-04-20 03:00:00,22.300001,14.1,1009.2,1008.0,60.0,5000.0,2.0,99.0,1.0,5.0,17.5,16.122
242,2023-04-20 06:00:00,28.5,17.7,1009.1,1008.0,52.0,5000.0,0.0,200.0,5.0,5.0,21.6,20.23332
243,2023-04-20 09:00:00,29.1,17.300001,1007.4,1006.3,49.0,5000.0,3.0,200.0,8.0,5.0,21.6,19.76027
244,2023-04-20 12:00:00,31.7,19.7,1004.8,1003.7,49.0,5000.0,1.0,250.0,7.0,5.0,23.7,22.88081
245,2023-04-20 15:00:00,28.7,17.2,1005.2,1004.1,50.0,6000.0,6.0,250.0,5.0,5.0,21.4,19.61998
246,2023-04-20 18:00:00,25.6,19.300001,1007.0,1005.9,68.0,4000.0,3.0,99.0,1.0,5.0,21.5,22.33791
247,2023-04-20 21:00:00,25.0,20.1,1005.7,1004.6,74.0,4000.0,0.0,270.0,2.0,5.0,21.8,23.53925
248,2023-04-21 00:00:00,21.7,19.0,1005.5,1004.4,85.0,4000.0,0.0,10.0,3.0,10.0,20.0,22.00688
249,2023-04-21 03:00:00,22.4,16.9,1006.8,1005.7,71.0,3500.0,0.0,99.0,1.0,5.0,19.0,19.22996
250,2023-04-21 06:00:00,28.2,18.800001,1007.7,1006.6,57.0,4000.0,1.0,210.0,3.0,5.0,22.1,21.68409
251,2023-04-21 09:00:00,29.800001,16.7,1006.2,1005.1,45.0,5000.0,1.0,210.0,6.0,5.0,21.5,18.96762
252,2023-04-21 12:00:00,31.300001,19.0,1004.0,1002.9,48.0,5000.0,2.0,250.0,5.0,5.0,23.2,21.93536
253,2023-04-21 15:00:00,28.300001,18.4,1005.2,1004.1,55.0,6000.0,1.0,240.0,5.0,5.0,21.9,21.13317
254,2023-04-21 18:00:00,25.4,17.1,1006.9,1005.8,60.0,6000.0,0.0,250.0,3.0,5.0,20.2,19.48339
255,2023-04-21 21:00:00,22.0,17.300001,1006.8,1005.7,75.0,6000.0,0.0,99.0,1.0,5.0,19.1,19.76922
256,2023-04-22 00:00:00,21.0,17.800001,1006.4,1005.3,82.0,5000.0,0.0,20.0,2.0,10.0,19.0,20.35558
257,2023-04-22 03:00:00,22.9,19.0,1008.3,1007.1,79.0,3000.0,0.0,99.0,1.0,5.0,20.4,21.94489
258,2023-04-22 06:00:00,30.1,19.800001,1009.5,1008.4,54.0,5000.0,0.0,90.0,3.0,5.0,23.3,23.11945
259,2023-04-22 09:00:00,31.2,18.300001,1008.0,1006.9,46.0,5000.0,0.0,230.0,6.0,5.0,22.8,20.98811
260,2023-04-22 12:00:00,31.4,15.8,1005.9,1004.8,39.0,5000.0,5.0,200.0,6.0,5.0,21.6,17.92274
261,2023-04-22 15:00:00,30.5,11.1,1005.6,1004.5,30.0,7000.0,3.0,230.0,4.0,5.0,19.2,13.16843
262,2023-04-22 18:00:00,26.300001,14.7,1007.4,1006.3,49.0,7000.0,3.0,0.0,0.0,5.0,19.3,16.74851
263,2023-04-22 21:00:00,23.9,19.9,1007.1,1006.0,78.0,7000.0,0.0,350.0,3.0,5.0,21.3,23.23103
264,2023-04-23 00:00:00,23.300001,19.9,1006.9,1005.8,81.0,5000.0,0.0,40.0,3.0,10.0,21.1,23.24398
265,2023-04-23 03:00:00,24.1,20.4,1007.9,1006.7,80.0,4000.0,1.0,40.0,3.0,10.0,21.7,24.0183
266,2023-04-23 06:00:00,30.6,13.3,1008.8,1007.7,35.0,5000.0,6.0,150.0,3.0,5.0,20.2,15.2887
267,2023-04-23 09:00:00,31.0,11.8,1007.8,1006.7,31.0,7000.0,6.0,200.0,5.0,5.0,19.7,13.85115
268,2023-04-23 12:00:00,31.5,17.7,1005.7,1004.6,44.0,5000.0,6.0,210.0,6.0,5.0,22.6,20.26758
269,2023-04-23 15:00:00,28.6,17.800001,1005.8,1004.7,52.0,5000.0,6.0,260.0,5.0,5.0,21.7,20.40973
270,2023-04-23 18:00:00,26.1,16.1,1007.3,1006.2,54.0,4000.0,5.0,200.0,4.0,5.0,19.9,18.24226
271,2023-04-23 21:00:00,25.300001,12.8,1007.4,1006.3,46.0,4000.0,5.0,240.0,2.0,5.0,18.0,14.75846
272,2023-04-24 00:00:00,22.6,14.5,1007.1,1006.0,60.0,4000.0,5.0,340.0,2.0,5.0,17.8,16.51156
273,2023-04-24 03:00:00,23.7,17.6,1008.2,1007.0,69.0,4000.0,2.0,330.0,2.0,5.0,19.9,20.16932
274,2023-04-24 06:00:00,29.9,16.6,1009.5,1008.4,45.0,5000.0,1.0,90.0,3.0,5.0,21.5,18.86516
275,2023-04-24 09:00:00,31.1,18.5,1007.8,1006.7,47.0,5000.0,3.0,220.0,5.0,5.0,22.9,21.31898
276,2023-04-24 12:00:00,31.7,16.4,1005.8,1004.7,40.0,5000.0,1.0,200.0,6.0,5.0,22.0,18.64179
277,2023-04-24 15:00:00,28.1,18.1,1006.0,1004.9,55.0,5000.0,3.0,200.0,3.0,5.0,21.7,20.81009
278,2023-04-24 18:00:00,26.5,17.5,1008.2,1007.1,58.0,5000.0,1.0,200.0,3.0,5.0,20.8,19.96815
279,2023-04-24 21:00:00,24.0,18.0,1008.3,1007.2,69.0,5000.0,0.0,30.0,2.0,5.0,20.2,20.60422
280,2023-04-25 00:00:00,22.4,16.7,1007.7,1006.6,70.0,4000.0,0.0,350.0,3.0,5.0,18.9,19.01036
281,2023-04-25 03:00:00,23.2,16.5,1008.4,1007.3,66.0,3000.0,0.0,10.0,2.0,5.0,19.1,18.79971
282,2023-04-25 06:00:00,32.0,12.2,1009.1,1008.0,30.0,5000.0,0.0,150.0,2.0,5.0,20.2,14.15866
283,2023-04-25 09:00:00,31.800001,13.5,1008.2,1007.1,33.0,5000.0,0.0,200.0,5.0,5.0,20.7,15.47215
284,2023-04-25 12:00:00,30.9,19.6,1006.5,1005.4,51.0,6000.0,5.0,200.0,4.0,5.0,23.4,22.74659
285,2023-04-25 15:00:00,28.0,20.0,1006.0,1004.9,62.0,7000.0,4.0,190.0,3.0,5.0,22.7,23.32281
286,2023-04-25 18:00:00,26.4,21.0,1007.5,1006.4,72.0,6000.0,3.0,170.0,3.0,5.0,22.8,24.85122
287,2023-04-25 21:00:00,,,,,,,,,,,,
288,2023-04-26 00:00:00,24.800001,19.6,1007.9,1006.8,73.0,5000.0,2.0,20.0,3.0,5.0,21.4,22.74152
289,2023-04-26 03:00:00,26.0,20.7,1008.7,1007.6,73.0,6000.0,1.0,20.0,2.0,5.0,22.5,24.42764
290,2023-04-26 06:00:00,29.800001,20.800001,1010.3,1009.2,59.0,7000.0,4.0,190.0,3.0,5.0,23.8,24.63521
291,2023-04-26 09:00:00,31.0,21.2,1008.7,1007.6,56.0,8000.0,5.0,180.0,3.0,5.0,24.4,25.24064
292,2023-04-26 12:00:00,30.9,20.4,1005.7,1004.6,54.0,8000.0,4.0,200.0,6.0,5.0,23.9,24.03237
293,2023-04-26 15:00:00,28.2,20.2,1005.7,1004.6,62.0,6000.0,7.0,150.0,5.0,5.0,22.9,23.6605
294,2023-04-26 18:00:00,26.800001,21.9,1006.0,1004.9,75.0,6000.0,4.0,200.0,5.0,5.0,23.5,26.29592
295,2023-04-26 21:00:00,25.800001,21.6,1006.1,1005.0,78.0,5000.0,2.0,99.0,1.0,5.0,23.0,25.83584
296,2023-04-27 00:00:00,24.1,20.6,1006.0,1004.9,81.0,5000.0,2.0,40.0,2.0,10.0,21.8,24.26111
297,2023-04-27 03:00:00,25.2,21.1,1007.2,1006.1,78.0,4000.0,6.0,40.0,4.0,5.0,22.5,25.07493
298,2023-04-27 06:00:00,28.0,21.300001,1008.1,1007.0,67.0,5000.0,5.0,200.0,4.0,5.0,23.5,25.32487
299,2023-04-27 09:00:00,30.5,21.5,1006.9,1005.8,59.0,5000.0,5.0,200.0,7.0,5.0,24.4,25.65195
300,2023-04-27 12:00:00,31.2,17.1,1004.8,1003.7,43.0,6000.0,5.0,230.0,8.0,5.0,22.2,19.53506
301,2023-04-27 15:00:00,28.0,17.5,1004.7,1003.6,53.0,5000.0,4.0,250.0,7.0,5.0,21.3,19.94832
302,2023-04-27 18:00:00,25.7,18.2,1006.5,1005.4,63.0,7000.0,0.0,200.0,4.0,5.0,20.9,20.85045
303,2023-04-27 21:00:00,24.800001,19.2,1007.4,1006.3,71.0,7000.0,0.0,200.0,2.0,5.0,21.2,22.2715
304,2023-04-28 00:00:00,22.6,18.800001,1007.0,1005.9,79.0,6000.0,0.0,30.0,3.0,5.0,20.2,21.73337
305,2023-04-28 03:00:00,24.4,19.6,1008.1,1007.0,75.0,6000.0,1.0,360.0,2.0,5.0,21.3,22.82665
306,2023-04-28 06:00:00,29.4,17.9,1009.0,1007.9,50.0,8000.0,1.0,230.0,3.0,5.0,22.0,20.46921
307,2023-04-28 09:00:00,31.800001,9.2,1007.8,1006.7,25.0,10000.0,1.0,210.0,6.0,5.0,19.0,11.66632
308,2023-04-28 12:00:00,31.0,14.8,1005.2,1004.1,38.0,10000.0,2.0,210.0,7.0,,21.0,16.836
309,2023-04-28 15:00:00,28.9,14.0,1005.2,1004.1,40.0,10000.0,3.0,260.0,6.0,,19.9,16.00629
310,2023-04-28 18:00:00,26.6,19.9,1006.5,1005.4,67.0,8000.0,1.0,210.0,4.0,5.0,22.2,23.21808
311,2023-04-28 21:00:00,24.5,20.1,1006.1,1005.0,76.0,7000.0,1.0,20.0,2.0,5.0,21.6,23.46183
312,2023-04-29 00:00:00,22.9,18.5,1005.8,1004.7,76.0,5000.0,1.0,20.0,3.0,5.0,20.1,21.26861
313,2023-04-29 03:00:00,24.800001,19.6,1006.8,1005.7,73.0,4000.0,1.0,99.0,1.0,5.0,21.4,22.74451
314,2023-04-29 06:00:00,30.6,20.300001,1008.0,1006.9,54.0,5000.0,2.0,120.0,2.0,5.0,23.7,23.74532
315,2023-04-29 09:00:00,30.9,20.800001,1006.4,1005.3,55.0,6000.0,1.0,200.0,6.0,5.0,24.1,24.54748
316,2023-04-29 12:00:00,30.7,18.0,1004.1,1002.9,47.0,6000.0,3.0,220.0,8.0,5.0,22.5,20.67459
317,2023-04-29 15:00:00,29.1,20.6,1004.0,1002.9,60.0,6000.0,1.0,250.0,5.0,5.0,23.4,24.20395
318,2023-04-29 18:00:00,26.9,21.6,1005.6,1004.5,72.0,6000.0,0.0,190.0,5.0,5.0,23.3,25.70894
319,2023-04-29 21:00:00,25.800001,21.2,1005.7,1004.6,76.0,5000.0,0.0,100.0,2.0,5.0,22.7,25.08997
320,2023-04-30 00:00:00,23.800001,20.0,1005.6,1004.5,79.0,4000.0,0.0,360.0,3.0,5.0,21.3,23.3144
321,2023-04-30 03:00:00,25.6,20.6,1007.2,1006.1,74.0,3500.0,0.0,340.0,2.0,5.0,22.3,24.26325
322,2023-04-30 06:00:00,29.7,20.2,1008.0,1006.9,57.0,5000.0,0.0,220.0,2.0,5.0,23.4,23.70302
323,2023-04-30 09:00:00,31.5,18.800001,1005.8,1004.7,47.0,5000.0,0.0,170.0,6.0,5.0,23.2,21.76316
324,2023-04-30 12:00:00,31.1,19.5,1003.1,1002.0,50.0,5000.0,2.0,200.0,7.0,5.0,23.4,22.60685
325,2023-04-30 15:00:00,29.5,19.5,1002.7,1001.5,55.0,6000.0,0.0,220.0,4.0,5.0,22.9,22.63337
326,2023-04-30 18:00:00,26.9,18.5,1004.2,1003.1,60.0,6000.0,0.0,190.0,3.0,5.0,21.5,21.30516
327,2023-04-30 21:00:00,26.1,19.7,1004.1,1003.0,68.0,6000.0,0.0,180.0,2.0,5.0,21.9,22.90187
328,2023-05-01 00:00:00,23.5,17.4,1004.0,1002.9,69.0,6000.0,0.0,10.0,2.0,5.0,19.7,19.89534
329,2023-05-01 03:00:00,25.5,17.800001,1005.3,1004.2,62.0,5000.0,1.0,30.0,3.0,5.0,20.6,20.32253
330,2023-05-01 06:00:00,31.800001,18.1,1006.3,1005.2,44.0,5000.0,0.0,140.0,3.0,5.0,22.9,20.7666
331,2023-05-01 09:00:00,31.300001,20.9,1005.2,1004.1,54.0,5000.0,0.0,200.0,5.0,5.0,24.3,24.75569
332,2023-05-01 12:00:00,32.5,18.6,1003.2,1002.1,44.0,4000.0,0.0,200.0,7.0,5.0,23.4,21.48528
333,2023-05-01 15:00:00,31.0,18.0,1003.1,1002.0,46.0,4000.0,0.0,260.0,6.0,5.0,22.6,20.68636
334,2023-05-01 18:00:00,27.7,21.300001,1004.4,1003.3,68.0,4000.0,0.0,190.0,3.0,5.0,23.4,25.32442
335,2023-05-01 21:00:00,25.5,20.5,1004.3,1003.2,74.0,4000.0,0.0,20.0,3.0,5.0,22.2,24.10753
336,2023-05-02 00:00:00,23.5,18.300001,1004.1,1003.0,73.0,4000.0,0.0,350.0,3.0,5.0,20.2,21.01767
337,2023-05-02 03:00:00,26.800001,17.300001,1006.0,1004.9,56.0,3000.0,0.0,360.0,2.0,5.0,,
338,2023-05-02 06:00:00,32.9,18.2,1007.5,1006.4,42.0,5000.0,0.0,110.0,3.0,5.0,23.3,20.87879
339,2023-05-02 09:00:00,32.5,19.7,1006.8,1005.7,47.0,5000.0,0.0,240.0,7.0,5.0,24.0,22.9996
340,2023-05-02 12:00:00,33.100002,17.7,1005.2,1004.1,40.0,5000.0,0.0,210.0,7.0,5.0,23.1,20.23192
341,2023-05-02 15:00:00,28.0,23.2,1005.7,1004.6,75.0,5000.0,2.0,210.0,3.0,5.0,24.7,28.45855
342,2023-05-02 18:00:00,26.6,23.1,1006.7,1005.6,81.0,5000.0,0.0,200.0,4.0,10.0,24.2,28.26174
343,2023-05-02 21:00:00,24.7,22.0,1006.7,1005.6,85.0,5000.0,0.0,20.0,2.0,10.0,22.9,26.46843
344,2023-05-03 00:00:00,23.2,20.1,1006.6,1005.5,83.0,4000.0,1.0,10.0,4.0,10.0,21.2,23.55923
345,2023-05-03 03:00:00,25.2,21.6,1008.0,1006.9,80.0,4000.0,1.0,10.0,2.0,10.0,22.8,25.81519
346,2023-05-03 06:00:00,29.1,22.0,1009.0,1007.9,66.0,5000.0,3.0,200.0,4.0,5.0,24.3,26.50612
347,2023-05-03 09:00:00,30.7,21.7,1008.1,1007.0,59.0,6000.0,1.0,200.0,8.0,5.0,24.6,26.01398
348,2023-05-03 12:00:00,32.4,15.5,1005.7,1004.5,36.0,6000.0,1.0,230.0,6.0,5.0,21.8,17.6003
349,2023-05-03 15:00:00,27.9,22.800001,1005.6,1004.5,74.0,7000.0,0.0,190.0,5.0,5.0,24.4,27.74504
350,2023-05-03 18:00:00,26.6,22.2,1006.8,1005.7,77.0,7000.0,0.0,200.0,3.0,5.0,23.6,26.70988
351,2023-05-03 21:00:00,25.1,21.800001,1007.1,1006.0,82.0,7000.0,0.0,190.0,2.0,10.0,22.9,26.14633
352,2023-05-04 00:00:00,23.5,21.4,1006.3,1005.2,88.0,6000.0,0.0,360.0,2.0,10.0,22.1,25.46575
353,2023-05-04 03:00:00,24.9,21.4,1008.0,1006.9,81.0,4000.0,1.0,99.0,1.0,10.0,22.6,25.56101
354,2023-05-04 06:00:00,29.4,21.9,1009.1,1008.0,64.0,5000.0,0.0,180.0,2.0,5.0,24.3,26.26412
355,2023-05-04 09:00:00,31.6,19.0,1007.9,1006.8,47.0,5000.0,1.0,210.0,6.0,5.0,23.3,21.92149
356,2023-05-04 12:00:00,31.7,18.4,1005.9,1004.7,45.0,7000.0,1.0,210.0,6.0,5.0,23.0,21.10026
357,2023-05-04 15:00:00,28.7,20.9,1005.6,1004.5,63.0,6000.0,1.0,180.0,4.0,5.0,23.5,24.77204
358,2023-05-04 18:00:00,27.0,22.1,1006.6,1005.5,75.0,8000.0,0.0,100.0,2.0,5.0,23.7,26.64526
359,2023-05-04 21:00:00,24.7,21.4,1006.4,1005.3,82.0,7000.0,0.0,40.0,2.0,10.0,22.5,25.47827
360,2023-05-05 00:00:00,24.4,21.1,1005.9,1004.7,82.0,4000.0,3.0,20.0,3.0,10.0,22.2,24.9866
361,2023-05-05 03:00:00,25.800001,21.5,1007.5,1006.4,77.0,5000.0,1.0,70.0,2.0,5.0,22.9,25.58275
362,2023-05-05 06:00:00,30.5,21.0,1008.5,1007.4,57.0,6000.0,1.0,190.0,4.0,5.0,24.1,24.85803
363,2023-05-05 09:00:00,31.6,21.4,1007.9,1006.8,55.0,6000.0,1.0,210.0,6.0,5.0,24.7,25.55679
364,2023-05-05 12:00:00,31.0,24.2,1005.7,1004.6,67.0,6000.0,1.0,190.0,8.0,5.0,26.2,30.1539
365,2023-05-05 15:00:00,28.300001,24.0,1005.7,1004.6,78.0,5000.0,1.0,190.0,4.0,5.0,25.3,29.83212
366,2023-05-05 18:00:00,27.2,23.9,1006.8,1005.7,82.0,7000.0,0.0,170.0,3.0,10.0,24.9,29.63287
367,2023-05-05 21:00:00,25.2,23.0,1007.3,1006.2,88.0,7000.0,2.0,360.0,2.0,10.0,23.7,28.09053
368,2023-05-06 00:00:00,24.9,23.0,1007.1,1006.0,89.0,4000.0,6.0,350.0,2.0,10.0,23.6,28.07561
369,2023-05-06 03:00:00,26.300001,23.7,1008.9,1007.8,86.0,3000.0,0.0,360.0,3.0,10.0,24.5,29.28816
370,2023-05-06 06:00:00,34.0,20.300001,1010.3,1009.2,45.0,6000.0,0.0,99.0,1.0,5.0,24.8,23.8753
371,2023-05-06 09:00:00,35.8,16.5,1008.8,1007.7,32.0,7000.0,0.0,220.0,4.0,5.0,23.4,18.78757
372,2023-05-06 12:00:00,34.8,18.800001,1007.1,1006.0,39.0,10000.0,0.0,190.0,5.0,,24.2,21.66986
373,2023-05-06 15:00:00,31.1,17.4,1006.8,1005.7,44.0,10000.0,0.0,220.0,4.0,,22.3,19.84475
374,2023-05-06 18:00:00,28.7,21.300001,1008.0,1006.9,64.0,10000.0,0.0,210.0,2.0,,23.7,25.2739
375,2023-05-06 21:00:00,24.800001,18.9,1007.9,1006.8,70.0,10000.0,0.0,360.0,2.0,,21.0,21.80191
376,2023-05-07 00:00:00,23.7,19.0,1007.9,1006.8,75.0,8000.0,0.0,330.0,2.0,5.0,20.7,21.99072
377,2023-05-07 03:00:00,26.4,21.2,1009.4,1008.3,73.0,10000.0,0.0,360.0,2.0,,22.9,25.09497
378,2023-05-07 06:00:00,32.7,20.0,1010.6,1009.5,47.0,10000.0,0.0,210.0,4.0,,24.2,23.33406
379,2023-05-07 09:00:00,36.7,9.400001,1009.1,1008.0,19.0,10000.0,0.0,240.0,5.0,,20.8,11.74905
380,2023-05-07 12:00:00,36.0,17.2,1007.0,1005.9,33.0,12000.0,0.0,210.0,6.0,,23.8,19.668
381,2023-05-07 15:00:00,34.0,12.900001,1006.3,1005.2,28.0,10000.0,0.0,230.0,3.0,,21.2,14.88564
382,2023-05-07 18:00:00,30.2,14.3,1007.6,1006.5,38.0,10000.0,0.0,220.0,2.0,,20.5,16.30424
383,2023-05-07 21:00:00,24.1,15.5,1007.6,1006.5,59.0,10000.0,0.0,40.0,2.0,,18.9,17.64351
384,2023-05-08 00:00:00,22.0,14.400001,1007.1,1005.9,62.0,10000.0,0.0,360.0,2.0,,17.5,16.37117
385,2023-05-08 03:00:00,25.7,19.0,1008.3,1007.2,67.0,10000.0,0.0,10.0,2.0,,21.4,22.01616
386,2023-05-08 06:00:00,34.8,12.5,1009.0,1007.9,26.0,10000.0,2.0,80.0,3.0,,21.3,14.44918
387,2023-05-08 09:00:00,36.600002,10.6,1007.6,1006.5,21.0,10000.0,3.0,240.0,3.0,,21.2,12.78144
388,2023-05-08 12:00:00,36.100002,19.2,1005.3,1004.2,37.0,8000.0,1.0,220.0,6.0,5.0,24.8,22.2271
389,2023-05-08 15:00:00,33.2,20.6,1004.6,1003.5,48.0,10000.0,2.0,230.0,5.0,,24.7,24.29211
390,2023-05-08 18:00:00,30.6,11.5,1006.0,1004.9,31.0,10000.0,0.0,360.0,2.0,,19.4,13.52385
391,2023-05-08 21:00:00,26.300001,19.9,1006.4,1005.3,68.0,10000.0,2.0,10.0,3.0,,22.1,23.21658
392,2023-05-09 00:00:00,24.5,19.4,1005.9,1004.8,73.0,10000.0,2.0,330.0,2.0,,21.2,22.51667
393,2023-05-09 03:00:00,26.4,20.5,1007.1,1006.0,70.0,10000.0,6.0,350.0,2.0,,22.5,24.11059
394,2023-05-09 06:00:00,36.4,13.1,1008.0,1006.9,25.0,10000.0,6.0,70.0,2.0,,22.1,15.08562
395,2023-05-09 09:00:00,35.600002,16.5,1007.4,1006.3,32.0,8000.0,8.0,240.0,6.0,5.0,23.3,18.70867
396,2023-05-09 12:00:00,35.8,20.5,1005.8,1004.7,41.0,7000.0,8.0,240.0,5.0,5.0,25.4,24.08375
397,2023-05-09 15:00:00,37.100002,5.0,1005.9,1004.8,14.0,10000.0,7.0,260.0,4.0,,19.6,8.74868
398,2023-05-09 18:00:00,32.5,12.7,1006.8,1005.8,30.0,10000.0,0.0,250.0,2.0,,20.6,14.69082
399,2023-05-09 21:00:00,26.5,20.0,1006.8,1005.7,67.0,10000.0,0.0,10.0,3.0,,22.2,23.29738
400,2023-05-10 00:00:00,24.7,15.900001,1006.1,1005.0,58.0,10000.0,0.0,10.0,3.0,,19.3,18.04057
401,2023-05-10 03:00:00,28.1,14.2,1007.1,1006.0,43.0,10000.0,1.0,340.0,3.0,,19.7,16.18848
402,2023-05-10 06:00:00,38.4,7.2000003,1008.5,1007.4,15.0,10000.0,4.0,99.0,1.0,,20.7,10.15707
403,2023-05-10 09:00:00,37.7,12.3,1007.7,1006.6,22.0,7000.0,4.0,210.0,5.0,5.0,22.2,14.28643
404,2023-05-10 12:00:00,36.9,16.4,1006.3,1005.2,30.0,10000.0,6.0,210.0,7.0,,23.7,18.69482
405,2023-05-10 15:00:00,32.5,21.0,1005.8,1004.7,51.0,8000.0,5.0,220.0,5.0,5.0,24.7,24.84589
406,2023-05-10 18:00:00,29.5,19.300001,1006.7,1005.6,54.0,10000.0,0.0,230.0,5.0,,22.8,22.36275
407,2023-05-10 21:00:00,24.4,18.1,1007.3,1006.2,68.0,10000.0,0.0,350.0,2.0,,20.4,20.74076
408,2023-05-11 00:00:00,23.300001,16.800001,1007.0,1005.9,67.0,10000.0,0.0,340.0,2.0,,19.3,19.16189
409,2023-05-11 03:00:00,25.5,16.800001,1008.3,1007.2,59.0,10000.0,0.0,0.0,0.0,,20.1,19.17066
410,2023-05-11 06:00:00,35.5,14.3,1009.5,1008.4,28.0,10000.0,0.0,150.0,3.0,,22.3,16.28064
411,2023-05-11 09:00:00,35.5,15.900001,1008.5,1007.4,31.0,10000.0,0.0,190.0,5.0,0.0,23.0,18.02282
412,2023-05-11 12:00:00,38.3,16.6,1006.3,1005.2,28.0,8000.0,0.0,230.0,6.0,5.0,24.2,18.86559
413,2023-05-11 15:00:00,36.2,12.3,1005.8,1004.7,24.0,6000.0,6.0,270.0,3.0,5.0,21.7,14.30879
414,2023-05-11 18:00:00,29.2,24.5,1007.3,1006.3,76.0,6000.0,0.0,210.0,5.0,5.0,25.9,30.75542
415,2023-05-11 21:00:00,27.300001,23.4,1007.7,1006.6,79.0,6000.0,0.0,10.0,3.0,5.0,24.6,28.75046
416,2023-05-12 00:00:00,25.9,20.9,1007.4,1006.3,74.0,6000.0,0.0,360.0,3.0,5.0,22.6,24.75808
